DATASET,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,LN_IC50,AUC,Z_SCORE,status,lineage
GDSC2,1322218,Hs-445,SIDM00668,UNCLASSIFIED,1776,GSK2256098C,3.299349,0.981198,-1.076403,intact,Lymphoid
GDSC2,1327766,JJN-3,SIDM01036,MM,1776,GSK2256098C,3.010556,0.989129,-1.390738,intact,Lymphoid
GDSC2,1327769,JSC-1,SIDM00688,DLBC,1776,GSK2256098C,2.787996,0.976745,-1.632982,intact,Lymphoid
GDSC2,1327771,JURL-MK1,SIDM01015,LCML,1776,GSK2256098C,3.358432,0.990196,-1.012095,null,Myeloid
GDSC2,1327773,KARPAS-1106P,SIDM01011,DLBC,1776,GSK2256098C,3.561471,0.990503,-0.791099,null,Lymphoid
GDSC2,1327774,KARPAS-231,SIDM01017,UNCLASSIFIED,1776,GSK2256098C,3.505525,0.992993,-0.851992,intact,Lymphoid
GDSC2,1327775,KARPAS-620,SIDM01006,MM,1776,GSK2256098C,3.913718,0.988066,-0.407698,intact,Lymphoid
GDSC2,1330931,KCL-22,SIDM01004,LCML,1776,GSK2256098C,3.408225,0.987188,-0.957899,intact,Myeloid
GDSC2,1330933,KOPN-8,SIDM01034,UNCLASSIFIED,1776,GSK2256098C,3.634681,0.988425,-0.711414,intact,Lymphoid
GDSC2,1330935,L-1236,SIDM00313,UNCLASSIFIED,1776,GSK2256098C,3.532522,0.983939,-0.822608,intact,Lymphoid
GDSC2,1330941,MDA-MB-330,SIDM00631,BRCA,1776,GSK2256098C,5.020161,0.980039,0.796602,intact,Breast
GDSC2,1330942,ME-1,SIDM00338,LAML,1776,GSK2256098C,4.034149,0.990264,-0.276616,intact,Myeloid
GDSC2,1330947,MOLM-13,SIDM00437,LAML,1776,GSK2256098C,2.957313,0.991872,-1.44869,null,Myeloid
GDSC2,1330950,MOLP-8,SIDM00434,MM,1776,GSK2256098C,3.06991,0.981967,-1.326135,null,Lymphoid
GDSC2,1330972,NCI-H1876,SIDM00766,SCLC,1776,GSK2256098C,2.887354,0.965316,-1.524836,intact,Lung
GDSC2,1330983,OCI-AML5,SIDM00461,LAML,1776,GSK2256098C,3.364228,0.992335,-1.005787,intact,Myeloid
GDSC2,1330985,OCI-M1,SIDM00458,LAML,1776,GSK2256098C,3.3374,0.991706,-1.034987,intact,Myeloid
GDSC2,1330987,P32-ISH,SIDM00362,UNCLASSIFIED,1776,GSK2256098C,2.608143,0.994823,-1.828742,intact,Lymphoid
GDSC2,1330993,PWR-1E,SIDM01114,PRAD,1776,GSK2256098C,3.665777,0.981439,-0.677567,intact,Prostate
GDSC2,1330995,RC-K8,SIDM00448,DLBC,1776,GSK2256098C,3.768829,0.977021,-0.565402,intact,Lymphoid
GDSC2,1331032,SLVL,SIDM00374,DLBC,1776,GSK2256098C,3.997362,0.986545,-0.316656,intact,Lymphoid
GDSC2,1331033,SU-DHL-10,SIDM00389,DLBC,1776,GSK2256098C,2.947992,0.994491,-1.458835,intact,Lymphoid
GDSC2,1331036,SU-DHL-5,SIDM00406,DLBC,1776,GSK2256098C,2.175772,0.991676,-2.299352,intact,Lymphoid
GDSC2,1331037,SU-DHL-6,SIDM00407,DLBC,1776,GSK2256098C,2.978,0.993309,-1.426173,intact,Lymphoid
GDSC2,1331038,SU-DHL-8,SIDM00423,DLBC,1776,GSK2256098C,3.02487,0.995706,-1.375158,intact,Lymphoid
GDSC2,1331039,SUP-HD1,SIDM00422,UNCLASSIFIED,1776,GSK2256098C,3.972118,0.973308,-0.344133,intact,Lymphoid
GDSC2,1331040,SUP-M2,SIDM00421,UNCLASSIFIED,1776,GSK2256098C,2.1705,0.989019,-2.305091,intact,Lymphoid
GDSC2,1331045,TK,SIDM00323,DLBC,1776,GSK2256098C,3.433586,0.993354,-0.930294,intact,Lymphoid
GDSC2,1331048,VAL,SIDM00416,DLBC,1776,GSK2256098C,3.893072,0.986195,-0.43017,intact,Lymphoid
GDSC2,1331049,WIL2-NS,SIDM01102,UNCLASSIFIED,1776,GSK2256098C,3.810437,0.991831,-0.520114,intact,Myeloid
GDSC2,1479988,Hey,SIDM00968,OV,1776,GSK2256098C,5.052666,0.978821,0.831981,null,Ovary/Fallopian Tube
GDSC2,1480362,OV-56,SIDM00475,OV,1776,GSK2256098C,4.853936,0.98409,0.615675,intact,Ovary/Fallopian Tube
GDSC2,1480364,OVCA420,SIDM00967,OV,1776,GSK2256098C,4.685436,0.974471,0.432273,intact,Ovary/Fallopian Tube
GDSC2,1480371,OVK-18,SIDM00238,OV,1776,GSK2256098C,4.591163,0.981435,0.329662,intact,Ovary/Fallopian Tube
GDSC2,1480372,PEO1,SIDM00472,OV,1776,GSK2256098C,5.449478,0.978036,1.263889,null,Ovary/Fallopian Tube
GDSC2,1503361,FLO-1,SIDM01041,ESCA,1776,GSK2256098C,4.534819,0.979549,0.268335,intact,Esophagus/Stomach
GDSC2,1503362,OACp4C,SIDM00445,ESCA,1776,GSK2256098C,3.752426,0.975491,-0.583255,null,Esophagus/Stomach
GDSC2,1503363,OACM5-1,SIDM00444,ESCA,1776,GSK2256098C,4.249635,0.973582,-0.042072,intact,Esophagus/Stomach
GDSC2,1503364,SK-GT-2,SIDM00393,STAD,1776,GSK2256098C,4.407747,0.985594,0.130024,intact,Esophagus/Stomach
GDSC2,1503365,SK-GT-4,SIDM00483,ESCA,1776,GSK2256098C,5.832391,0.960843,1.680667,null,Esophagus/Stomach
GDSC2,1503366,ESO26,SIDM00539,ESCA,1776,GSK2256098C,4.529123,0.985096,0.262135,intact,Esophagus/Stomach
GDSC2,1503367,ESO51,SIDM00538,ESCA,1776,GSK2256098C,4.514662,0.97912,0.246395,intact,Esophagus/Stomach
GDSC2,1503368,KYAE-1,SIDM00530,ESCA,1776,GSK2256098C,4.269354,0.990878,-0.020609,intact,Esophagus/Stomach
GDSC2,1503370,EMC-BAC-2,SIDM00047,LUAD,1776,GSK2256098C,4.200658,0.970305,-0.095381,null,Lung
GDSC2,1503371,TE-4,SIDM00250,ESCA,1776,GSK2256098C,4.028176,0.989455,-0.283117,intact,Esophagus/Stomach
GDSC2,1509073,NCC010,SIDM00231,KIRC,1776,GSK2256098C,3.758917,0.984533,-0.57619,intact,Kidney
GDSC2,1524416,RCC-JW,SIDM00817,KIRC,1776,GSK2256098C,4.785695,0.981007,0.541399,null,Kidney
GDSC2,1659818,MM1S,SIDM01265,MM,1776,GSK2256098C,2.836592,0.988547,-1.580088,null,Lymphoid
GDSC2,1659823,SNU-1040,SIDM00217,COREAD,1776,GSK2256098C,2.966129,0.951634,-1.439095,intact,Bowel
GDSC2,1659928,SNU-175,SIDM00216,COREAD,1776,GSK2256098C,4.179918,0.984665,-0.117954,intact,Bowel
GDSC2,1660034,SNU-407,SIDM00214,COREAD,1776,GSK2256098C,4.55776,0.981228,0.293305,intact,Bowel
GDSC2,1660035,SNU-61,SIDM00194,COREAD,1776,GSK2256098C,4.915687,0.986288,0.682888,intact,Bowel
GDSC2,1660036,SNU-81,SIDM00193,COREAD,1776,GSK2256098C,4.071979,0.990757,-0.23544,intact,Bowel
GDSC2,1674021,SNU-C5,SIDM00498,COREAD,1776,GSK2256098C,5.374306,0.985253,1.182068,intact,Bowel
GDSC2,1789883,DiFi,SIDM00049,COREAD,1776,GSK2256098C,3.798182,0.972293,-0.533452,intact,Bowel
GDSC1,683667,PFSK-1,SIDM01132,MB,158,PF-562271,2.283701,0.959832,0.369396,intact,CNS/Brain
GDSC1,684052,A673,SIDM00848,UNCLASSIFIED,158,PF-562271,2.216289,0.968162,0.306312,null,Bone
GDSC1,684057,ES5,SIDM00263,UNCLASSIFIED,158,PF-562271,2.007533,0.924466,0.110959,intact,Bone
GDSC1,684059,ES7,SIDM00269,UNCLASSIFIED,158,PF-562271,3.435498,0.982402,1.44724,intact,Bone
GDSC1,684062,EW-11,SIDM00203,UNCLASSIFIED,158,PF-562271,2.404969,0.9315,0.482878,intact,Bone
GDSC1,684072,SK-ES-1,SIDM01111,UNCLASSIFIED,158,PF-562271,1.091629,0.879034,-0.746139,intact,Bone
GDSC1,687448,COLO-829,SIDM00909,SKCM,158,PF-562271,-0.034728,0.730762,-1.800177,intact,Skin
GDSC1,687452,5637,SIDM00807,BLCA,158,PF-562271,0.692632,0.870283,-1.119518,intact,Bladder/Urinary Tract
GDSC1,687455,RT4,SIDM01085,BLCA,158,PF-562271,2.667216,0.963482,0.728286,null,Bladder/Urinary Tract
GDSC1,687457,SW780,SIDM01160,BLCA,158,PF-562271,1.120154,0.880024,-0.719445,null,Bladder/Urinary Tract
GDSC1,687459,TCCSUP,SIDM01190,BLCA,158,PF-562271,3.497889,0.977947,1.505626,intact,Bladder/Urinary Tract
GDSC1,687505,C-33-A,SIDM00889,CESC,158,PF-562271,0.855463,0.870269,-0.967141,intact,Cervix
GDSC1,687506,C-4-I,SIDM00905,CESC,158,PF-562271,1.221361,0.894958,-0.624736,intact,Cervix
GDSC1,687514,ME-180,SIDM00627,CESC,158,PF-562271,3.202744,0.974762,1.229431,intact,Cervix
GDSC1,687561,42-MG-BA,SIDM00982,GBM,158,PF-562271,1.264886,0.89916,-0.584005,null,CNS/Brain
GDSC1,687562,8-MG-BA,SIDM00998,GBM,158,PF-562271,0.902279,0.885807,-0.923331,intact,CNS/Brain
GDSC1,687563,A172,SIDM00799,GBM,158,PF-562271,1.603118,0.926952,-0.26749,null,CNS/Brain
GDSC1,687568,GB-1,SIDM00581,GBM,158,PF-562271,1.874691,0.92547,-0.013354,null,CNS/Brain
GDSC1,687586,T98G,SIDM01171,GBM,158,PF-562271,1.658839,0.94656,-0.215347,intact,CNS/Brain
GDSC1,687588,U-118-MG,SIDM01193,GBM,158,PF-562271,3.761862,0.978718,1.75265,null,CNS/Brain
GDSC1,687590,U-87-MG,SIDM01189,GBM,158,PF-562271,3.252368,0.966604,1.275869,null,CNS/Brain
GDSC1,687592,YKG-1,SIDM00315,GBM,158,PF-562271,1.757615,0.928855,-0.122913,null,CNS/Brain
GDSC1,687596,ChaGo-K-1,SIDM00924,UNCLASSIFIED,158,PF-562271,2.158743,0.937917,0.252461,intact,Lung
GDSC1,687600,NCI-H720,SIDM01120,UNCLASSIFIED,158,PF-562271,3.879152,0.985332,1.86241,intact,Lung
GDSC1,687777,Calu-3,SIDM00922,LUAD,158,PF-562271,1.418782,0.883215,-0.439991,intact,Lung
GDSC1,687780,COR-L23,SIDM00512,UNCLASSIFIED,158,PF-562271,1.033649,0.884759,-0.800395,intact,Lung
GDSC1,687787,LK-2,SIDM00548,LUSC,158,PF-562271,1.733791,0.934356,-0.145207,intact,Lung
GDSC1,687794,NCI-H1437,SIDM00734,LUAD,158,PF-562271,1.975259,0.938051,0.080757,null,Lung
GDSC1,687798,NCI-H1623,SIDM00747,LUAD,158,PF-562271,3.718991,0.978603,1.712532,intact,Lung
GDSC1,687799,NCI-H1648,SIDM00746,LUAD,158,PF-562271,1.584681,0.89776,-0.284743,null,Lung
GDSC1,687800,NCI-H1650,SIDM00745,LUAD,158,PF-562271,1.281688,0.881732,-0.568282,null,Lung
GDSC1,687802,NCI-H1693,SIDM00742,LUAD,158,PF-562271,3.735218,0.956511,1.727717,intact,Lung
GDSC1,687804,NCI-H1770,SIDM00737,UNCLASSIFIED,158,PF-562271,1.336607,0.911728,-0.51689,intact,Lung
GDSC1,687807,NCI-H1838,SIDM00769,LUAD,158,PF-562271,4.350499,0.978353,2.303493,null,Lung
GDSC1,687812,NCI-H2085,SIDM00709,LUAD,158,PF-562271,1.784709,0.925779,-0.097558,intact,Lung
GDSC1,687815,NCI-H2170,SIDM00716,LUSC,158,PF-562271,2.00806,0.930748,0.111452,null,Lung
GDSC1,687816,NCI-H2228,SIDM00729,LUAD,158,PF-562271,3.184157,0.951661,1.212037,null,Lung
GDSC1,687819,NCI-H2342,SIDM00727,LUAD,158,PF-562271,2.825058,0.966807,0.875995,intact,Lung
GDSC1,687820,NCI-H2347,SIDM00726,LUAD,158,PF-562271,1.693968,0.908206,-0.182473,intact,Lung
GDSC1,687821,NCI-H2405,SIDM00724,LUAD,158,PF-562271,2.196984,0.940876,0.288246,null,Lung
GDSC1,687829,NCI-H661,SIDM01122,UNCLASSIFIED,158,PF-562271,2.438999,0.942662,0.514723,intact,Lung
GDSC1,687983,DMS-114,SIDM00865,SCLC,158,PF-562271,3.693303,0.98246,1.688493,intact,Lung
GDSC1,687985,DMS-273,SIDM00522,SCLC,158,PF-562271,0.763501,0.847368,-1.053199,intact,Lung
GDSC1,687995,NCI-H1048,SIDM00654,SCLC,158,PF-562271,1.344706,0.929824,-0.50931,intact,Lung
GDSC1,687997,NCI-H1092,SIDM00653,SCLC,158,PF-562271,3.731547,0.980457,1.724281,intact,Lung
GDSC1,688006,NCI-H1694,SIDM00741,SCLC,158,PF-562271,2.83145,0.975957,0.881976,intact,Lung
GDSC1,688007,NCI-H187,SIDM00767,SCLC,158,PF-562271,3.160695,0.975268,1.190082,intact,Lung
GDSC1,688010,NCI-H1963,SIDM00760,SCLC,158,PF-562271,1.105373,0.911377,-0.733277,intact,Lung
GDSC1,688011,NCI-H2029,SIDM00735,SCLC,158,PF-562271,3.069445,0.98772,1.10469,intact,Lung
GDSC1,688013,NCI-H209,SIDM00706,SCLC,158,PF-562271,3.032382,0.966967,1.070007,intact,Lung
GDSC1,688014,NCI-H2141,SIDM00699,SCLC,158,PF-562271,2.411495,0.966653,0.488985,intact,Lung
GDSC1,688015,NCI-H2171,SIDM00733,SCLC,158,PF-562271,1.428821,0.947541,-0.430596,intact,Lung
GDSC1,688018,NCI-H2227,SIDM00730,SCLC,158,PF-562271,3.839703,0.98479,1.825493,intact,Lung
GDSC1,688021,NCI-H345,SIDM00719,SCLC,158,PF-562271,4.416928,0.986141,2.365657,intact,Lung
GDSC1,688023,NCI-H446,SIDM00965,SCLC,158,PF-562271,2.719673,0.969719,0.777376,intact,Lung
GDSC1,688025,NCI-H526,SIDM01128,SCLC,158,PF-562271,1.368215,0.90646,-0.487311,intact,Lung
GDSC1,688026,NCI-H64,SIDM01126,SCLC,158,PF-562271,1.678547,0.969858,-0.196904,intact,Lung
GDSC1,688027,NCI-H69,SIDM01121,SCLC,158,PF-562271,1.793197,0.918208,-0.089615,intact,Lung
GDSC1,688031,NCI-H82,SIDM01131,SCLC,158,PF-562271,1.986921,0.930678,0.09167,intact,Lung
GDSC1,688058,NCI-H2052,SIDM00713,MESO,158,PF-562271,2.27805,0.931446,0.364108,null,Pleura
GDSC1,688086,SK-N-DZ,SIDM01100,NB,158,PF-562271,2.993845,0.965354,1.033944,intact,Peripheral Nervous System
GDSC1,688087,SK-N-FI,SIDM01099,NB,158,PF-562271,3.513754,0.985942,1.520472,intact,Peripheral Nervous System
GDSC1,688121,VA-ES-BJ,SIDM01179,UNCLASSIFIED,158,PF-562271,0.644622,0.84304,-1.164445,null,Soft Tissue
GDSC1,713878,LU-139,SIDM00293,SCLC,158,PF-562271,3.456624,0.971239,1.46701,intact,Lung
GDSC1,713880,SBC-5,SIDM00368,SCLC,158,PF-562271,1.296611,0.93335,-0.554317,intact,Lung
GDSC1,713885,SBC-1,SIDM00365,SCLC,158,PF-562271,3.69978,0.981859,1.694554,intact,Lung
GDSC1,713899,LU-135,SIDM00294,SCLC,158,PF-562271,0.487644,0.837257,-1.311344,intact,Lung
GDSC1,717431,SK-N-SH,SIDM01098,NB,158,PF-562271,1.368086,0.916487,-0.487431,intact,Peripheral Nervous System
GDSC1,722046,NCI-H2122,SIDM00702,LUAD,158,PF-562271,0.888305,0.869062,-0.936408,null,Lung
GDSC1,722066,NCI-H650,SIDM01124,LUAD,158,PF-562271,0.894702,0.837098,-0.930421,intact,Lung
GDSC1,724812,T24,SIDM01184,BLCA,158,PF-562271,1.568751,0.918092,-0.299651,intact,Bladder/Urinary Tract
GDSC1,724828,SK-N-AS,SIDM01101,NB,158,PF-562271,2.782942,0.95642,0.836582,intact,Peripheral Nervous System
GDSC1,724831,NCI-H1299,SIDM00649,UNCLASSIFIED,158,PF-562271,2.061164,0.924131,0.161147,intact,Lung
GDSC1,724834,NCI-H2087,SIDM00708,LUAD,158,PF-562271,1.033185,0.874233,-0.80083,intact,Lung
GDSC1,724838,UM-UC-3,SIDM01182,BLCA,158,PF-562271,2.440326,0.971651,0.515964,null,Bladder/Urinary Tract
GDSC1,724839,SW756,SIDM01174,CESC,158,PF-562271,3.239389,0.971194,1.263722,intact,Cervix
GDSC1,724855,NCI-H727,SIDM01119,UNCLASSIFIED,158,PF-562271,1.407196,0.858359,-0.450833,intact,Lung
GDSC1,724859,Calu-6,SIDM00921,LUAD,158,PF-562271,1.181464,0.877518,-0.662071,intact,Lung
GDSC1,724863,LU-65,SIDM00547,UNCLASSIFIED,158,PF-562271,3.093764,0.953244,1.127448,intact,Lung
GDSC1,724866,NCI-H1355,SIDM00645,LUAD,158,PF-562271,3.041047,0.951254,1.078115,intact,Lung
GDSC1,724868,NCI-H1792,SIDM00771,LUAD,158,PF-562271,1.567845,0.945293,-0.300498,intact,Lung
GDSC1,724869,HPAF-II,SIDM00669,PAAD,158,PF-562271,4.235658,0.975238,2.196025,intact,Pancreas
GDSC1,724870,MIA-PaCa-2,SIDM00505,PAAD,158,PF-562271,1.592104,0.903853,-0.277797,null,Pancreas
GDSC1,724872,SHP-77,SIDM01078,SCLC,158,PF-562271,2.854756,0.986538,0.903785,intact,Lung
GDSC1,724873,NCI-H2009,SIDM00756,LUAD,158,PF-562271,1.508801,0.906919,-0.355751,intact,Lung
GDSC1,724874,NCI-H2291,SIDM00728,LUAD,158,PF-562271,4.643171,0.98108,2.577374,intact,Lung
GDSC1,724878,SW1573,SIDM01163,LUAD,158,PF-562271,2.040298,0.915486,0.141621,null,Lung
GDSC1,735784,TE-5,SIDM00347,ESCA,158,PF-562271,1.295451,0.892431,-0.555403,intact,Esophagus/Stomach
GDSC1,749709,HCC1954,SIDM00872,BRCA,158,PF-562271,3.239801,0.97554,1.264108,intact,Breast
GDSC1,749711,HCC1187,SIDM00885,BRCA,158,PF-562271,1.862322,0.952943,-0.024928,intact,Breast
GDSC1,749712,HCC1395,SIDM00884,BRCA,158,PF-562271,3.316538,0.966565,1.335919,null,Breast
GDSC1,749713,HCC1599,SIDM00877,BRCA,158,PF-562271,1.95019,0.942337,0.057298,intact,Breast
GDSC1,749714,HCC1937,SIDM00874,BRCA,158,PF-562271,2.298896,0.942339,0.383615,intact,Breast
GDSC1,749715,HCC2157,SIDM00774,BRCA,158,PF-562271,1.315146,0.899076,-0.536973,intact,Breast
GDSC1,749716,HCC2218,SIDM00772,BRCA,158,PF-562271,3.656286,0.962768,1.653853,intact,Breast
GDSC1,749717,HCC38,SIDM00675,BRCA,158,PF-562271,3.161879,0.976029,1.19119,null,Breast
GDSC1,753531,BB30-HNC,SIDM00172,HNSC,158,PF-562271,1.381657,0.910999,-0.474732,intact,Head and Neck
GDSC1,753532,BB49-HNC,SIDM00174,HNSC,158,PF-562271,2.371855,0.930416,0.45189,intact,Head and Neck
GDSC1,753533,BB65-RCC,SIDM00191,KIRC,158,PF-562271,2.357187,0.938563,0.438164,intact,Kidney
GDSC1,753534,BEN,SIDM00990,UNCLASSIFIED,158,PF-562271,2.726371,0.955765,0.783644,intact,Lung
GDSC1,753535,BHY,SIDM00986,HNSC,158,PF-562271,0.360885,0.821232,-1.429964,intact,Head and Neck
GDSC1,753538,Ca9-22,SIDM00489,HNSC,158,PF-562271,0.924073,0.887434,-0.902936,intact,Head and Neck
GDSC1,753540,CAL-12T,SIDM00939,UNCLASSIFIED,158,PF-562271,1.892383,0.928842,0.003202,intact,Lung
GDSC1,753541,CAL-33,SIDM00942,HNSC,158,PF-562271,0.058791,0.780574,-1.712662,intact,Head and Neck
GDSC1,753545,CP50-MEL-B,SIDM00175,SKCM,158,PF-562271,2.392987,0.968489,0.471665,intact,Skin
GDSC1,753546,CP66-MEL,SIDM00190,SKCM,158,PF-562271,2.546489,0.957872,0.615311,null,Skin
GDSC1,753547,CPC-N,SIDM00953,SCLC,158,PF-562271,3.315133,0.977531,1.334604,intact,Lung
GDSC1,753548,CTV-1,SIDM00951,LAML,158,PF-562271,1.035649,0.920559,-0.798524,intact,Lymphoid
GDSC1,753549,D-542MG,SIDM00207,GBM,158,PF-562271,3.497525,0.975885,1.505285,intact,CNS/Brain
GDSC1,753551,DMS-79,SIDM00524,SCLC,158,PF-562271,4.286809,0.985705,2.243892,intact,Lung
GDSC1,753552,DSH1,SIDM00970,BLCA,158,PF-562271,2.178215,0.961864,0.270682,null,Bladder/Urinary Tract
GDSC1,753554,EBC-1,SIDM00486,LUSC,158,PF-562271,1.833737,0.916699,-0.051679,intact,Lung
GDSC1,753555,EC-GI-10,SIDM00278,ESCA,158,PF-562271,3.288193,0.982865,1.309394,intact,Esophagus/Stomach
GDSC1,753556,EPLC-272H,SIDM01044,LUSC,158,PF-562271,1.957817,0.933252,0.064436,intact,Lung
GDSC1,753558,HA7-RCC,SIDM00188,KIRC,158,PF-562271,3.042956,0.968824,1.079902,null,Kidney
GDSC1,753559,HCE-4,SIDM00052,ESCA,158,PF-562271,2.75237,0.981664,0.807973,intact,Esophagus/Stomach
GDSC1,753561,HO-1-u-1,SIDM00591,HNSC,158,PF-562271,1.428848,0.93042,-0.430571,intact,Head and Neck
GDSC1,753562,HSC-2,SIDM00590,HNSC,158,PF-562271,0.368192,0.830908,-1.423126,intact,Head and Neck
GDSC1,753563,IM-9,SIDM00632,MM,158,PF-562271,2.880412,0.990816,0.927795,intact,Myeloid
GDSC1,753564,IST-SL1,SIDM00223,SCLC,158,PF-562271,1.370915,0.903958,-0.484784,intact,Lung
GDSC1,753565,IST-SL2,SIDM00230,SCLC,158,PF-562271,2.56538,0.957977,0.632989,intact,Lung
GDSC1,753566,J82,SIDM00693,BLCA,158,PF-562271,1.487449,0.9127,-0.375733,intact,Bladder/Urinary Tract
GDSC1,753570,KOSC-2,SIDM00603,HNSC,158,PF-562271,0.15648,0.772929,-1.621246,intact,Head and Neck
GDSC1,753572,KP-4,SIDM00301,PAAD,158,PF-562271,0.97527,0.887479,-0.855026,null,Pancreas
GDSC1,753573,KYSE-140,SIDM01032,ESCA,158,PF-562271,1.918222,0.917655,0.027383,null,Esophagus/Stomach
GDSC1,753574,KYSE-410,SIDM01028,ESCA,158,PF-562271,0.682738,0.839221,-1.128777,intact,Esophagus/Stomach
GDSC1,753575,KYSE-520,SIDM01025,ESCA,158,PF-562271,2.301001,0.930943,0.385585,intact,Esophagus/Stomach
GDSC1,753576,KYSE-70,SIDM01024,ESCA,158,PF-562271,2.800749,0.963967,0.853246,null,Esophagus/Stomach
GDSC1,753577,LB1047-RCC,SIDM00187,KIRC,158,PF-562271,1.124697,0.873707,-0.715194,null,Kidney
GDSC1,753578,LB2241-RCC,SIDM00186,KIRC,158,PF-562271,1.416892,0.898546,-0.441759,null,Kidney
GDSC1,753579,LB2518-MEL,SIDM00185,SKCM,158,PF-562271,1.931677,0.939871,0.039973,intact,Skin
GDSC1,753581,LB373-MEL-D,SIDM00184,SKCM,158,PF-562271,1.028932,0.874801,-0.80481,intact,Skin
GDSC1,753582,LB647-SCLC,SIDM00183,SCLC,158,PF-562271,3.265731,0.969886,1.288374,intact,Lung
GDSC1,753583,LB771-HNC,SIDM00182,HNSC,158,PF-562271,1.224117,0.87657,-0.622157,intact,Head and Neck
GDSC1,753584,LB831-BLC,SIDM00181,BLCA,158,PF-562271,0.461625,0.82754,-1.335693,intact,Bladder/Urinary Tract
GDSC1,753585,LB996-RCC,SIDM00180,KIRC,158,PF-562271,2.750453,0.962246,0.80618,null,Kidney
GDSC1,753586,LCLC-103H,SIDM00345,UNCLASSIFIED,158,PF-562271,0.582969,0.826638,-1.22214,null,Lung
GDSC1,753588,LU-134-A,SIDM00296,SCLC,158,PF-562271,2.147155,0.935003,0.241617,intact,Lung
GDSC1,753589,LU-165,SIDM00292,SCLC,158,PF-562271,3.14687,0.965723,1.177145,intact,Lung
GDSC1,753592,LXF-289,SIDM00339,LUAD,158,PF-562271,1.083781,0.887011,-0.753482,intact,Lung
GDSC1,753594,MS-1,SIDM00245,SCLC,158,PF-562271,1.760284,0.947185,-0.120415,intact,Lung
GDSC1,753595,MZ1-PC,SIDM00053,PAAD,158,PF-562271,0.381793,0.79866,-1.410399,intact,Pancreas
GDSC1,753596,MZ7-mel,SIDM00516,SKCM,158,PF-562271,2.101002,0.944601,0.198427,intact,Skin
GDSC1,753599,NCI-H1304,SIDM00648,SCLC,158,PF-562271,1.987389,0.9363,0.092108,intact,Lung
GDSC1,753600,NCI-H1563,SIDM00751,LUAD,158,PF-562271,3.988728,0.983389,1.96495,null,Lung
GDSC1,753604,NCI-H292,SIDM00493,UNCLASSIFIED,158,PF-562271,0.969566,0.851483,-0.860364,null,Lung
GDSC1,753605,NCI-H510A,SIDM00927,SCLC,158,PF-562271,1.186334,0.889588,-0.657514,intact,Lung
GDSC1,753608,PC-14,SIDM00237,LUAD,158,PF-562271,2.383689,0.962448,0.462964,intact,Lung
GDSC1,753610,SBC-3,SIDM00367,SCLC,158,PF-562271,0.760631,0.878211,-1.055884,intact,Lung
GDSC1,753612,SK-MM-2,SIDM00391,MM,158,PF-562271,2.220853,0.947691,0.310583,intact,Lymphoid
GDSC1,753614,TE-15,SIDM00249,ESCA,158,PF-562271,1.237496,0.878491,-0.609637,null,Esophagus/Stomach
GDSC1,753615,U-266,SIDM00417,MM,158,PF-562271,0.840833,0.87669,-0.980832,intact,Lymphoid
GDSC1,753618,KELLY,SIDM01009,NB,158,PF-562271,2.05449,0.96028,0.154901,intact,Peripheral Nervous System
GDSC1,753620,SIMA,SIDM00395,NB,158,PF-562271,1.982321,0.93574,0.087366,intact,Peripheral Nervous System
GDSC1,753621,TE-1,SIDM00369,ESCA,158,PF-562271,2.663669,0.950147,0.724967,intact,Esophagus/Stomach
GDSC1,753622,TE-10,SIDM00349,ESCA,158,PF-562271,1.256412,0.895379,-0.591936,null,Esophagus/Stomach
GDSC1,753623,TE-8,SIDM00326,ESCA,158,PF-562271,2.070964,0.934543,0.170318,null,Esophagus/Stomach
GDSC1,753624,CAPAN-1,SIDM00934,PAAD,158,PF-562271,2.398233,0.945518,0.476574,null,Pancreas
GDSC1,905933,OVCAR-3,SIDM00105,OV,158,PF-562271,1.494315,0.901485,-0.369307,intact,Ovary/Fallopian Tube
GDSC1,905934,PC-3,SIDM00088,PRAD,158,PF-562271,1.704925,0.907767,-0.172219,intact,Prostate
GDSC1,905935,DU-145,SIDM00120,PRAD,158,PF-562271,0.628654,0.830991,-1.179388,intact,Prostate
GDSC1,905936,HCT-116,SIDM00783,COREAD,158,PF-562271,0.435333,0.837373,-1.360297,intact,Bowel
GDSC1,905937,HCT-15,SIDM00789,COREAD,158,PF-562271,3.61593,0.984891,1.616088,intact,Bowel
GDSC1,905938,HL-60,SIDM00829,LAML,158,PF-562271,1.337519,0.916564,-0.516036,intact,Myeloid
GDSC1,905939,HT-29,SIDM00136,COREAD,158,PF-562271,1.377579,0.887663,-0.478548,intact,Bowel
GDSC1,905940,K-562,SIDM00791,LCML,158,PF-562271,2.326846,0.955439,0.40977,null,Myeloid
GDSC1,905941,NCI-H226,SIDM00139,LUSC,158,PF-562271,1.629076,0.929163,-0.243199,intact,Pleura
GDSC1,905942,NCI-H23,SIDM00138,LUAD,158,PF-562271,2.973465,0.98156,1.014873,intact,Lung
GDSC1,905943,NCI-H460,SIDM00144,UNCLASSIFIED,158,PF-562271,0.842812,0.878624,-0.97898,null,Lung
GDSC1,905944,NCI-H522,SIDM00116,LUAD,158,PF-562271,2.215934,0.94539,0.305979,intact,Lung
