,CDKN2A,CDKN2B,MTAP,cdkn_null,mtap_null,FERMT2,ILK,ITGAV,ITGB5,LATS1,LATS2,MAT2A,MOB1A,MOB1B,NF2,PRMT5,PTK2,SAV1,STK3,STK4,TEAD1,TEAD2,TEAD3,TEAD4,TLN1,VCL,WWTR1,YAP1,cns
ACH-001842,1.2225727888229356e-05,0.7729460163093306,6.136941597169409e-09,1,1,-0.9430952487936278,-0.7551513937187816,-0.5618200097847047,-0.3717135106083617,0.0588772901696431,0.0805656092701763,-1.6365709617334103,-0.2036621706814561,0.0393351730729311,0.6557568765584991,-0.6044158281041105,-0.4187337596755687,0.1268558725785953,-0.083991435323878,-0.1915852756489077,-0.4149181977839337,-0.0897190409484358,-0.8421320707022732,0.0513097655546017,-0.2979500844039588,-0.3886487351737346,-0.3718980029721056,-0.4311489413451203,0
ACH-000567,0.9741055430548996,0.9741055430548996,0.9741055430548996,0,0,-0.1880050060793959,0.1302859586463796,-0.1596567650038454,0.0363885091466956,0.1386175689442456,-0.1146699165759922,-1.6925657416103377,0.0566944565447185,0.0977931972767364,0.2407817502252323,-0.7583586758100654,-0.2106437731940003,0.1623593239323301,-0.0637055913965614,-0.0124194907533648,0.0800453020216075,-0.0027658368654519,-0.3584204677048835,-0.0674948622533512,0.000765514542629,-0.1091125423299927,-0.165215735226163,-0.0691630038360882,0
ACH-000984,1.1177464780152142,1.1177464780152142,1.1177464780152142,0,0,-0.3870328327742414,-0.1720403601178941,-1.1144764614918894,-0.638324842153337,0.1622095781993957,-0.2128164212445232,-1.4133341700618691,-0.0505151340653277,0.1329619109145439,0.3931852260032847,-0.9149040036182472,-0.96769877062735,-0.0753400359296427,-0.1044279153032972,-0.0576031737695048,-0.091495022641464,0.014692689622839,-0.3908174152058169,-0.2642489860002172,-0.189216805558505,-0.4048928268239039,-0.1090932431414566,-0.2295365508916006,0
ACH-000584,0.0795230554668474,0.4942446148857856,0.0795230554668474,1,1,-1.1697149151264448,-0.7626014265639667,-0.8274641250540792,-0.1099523296137513,0.1868135814433977,-0.3551392968674517,-2.165979597955205,-0.0626159395113248,0.0809952873995982,-0.2485096171247872,-1.0424468255374215,-0.6818105855493883,0.1218424252042108,-0.0914090155076661,0.0571730154832024,0.0682608946018939,-0.2425679375587032,-0.1343047548532673,-0.1735257018314936,-0.4971156087575495,-0.4759530562285171,-0.2951674653702751,-0.5843574580329909,0
ACH-000011,0.0005425196450345,0.2139884088006919,0.3198289207771136,1,0,-1.1770096730804318,-0.9602248124246472,-1.019280709593359,-0.372809437483278,0.1367234670119354,0.2836379465532523,-1.5344237583393974,0.0216298095884669,-0.0116106967896395,0.0910989523254228,-0.9539114100685692,-1.0828597039756338,0.4766471304404608,-0.0819748732926659,0.0409033560590293,-0.4043274571485584,-0.1204544241252465,-0.2585322948929833,-0.3006749446668878,-0.7177181817205636,-0.4887129150199792,-0.5843932581644488,-0.1530025273744416,0
ACH-001277,1.346569786494787,1.346569786494787,1.346569786494787,0,0,-0.8455859738812072,-0.4286970973022366,-0.3251161773442856,-0.1294439987240801,0.3479595198042272,0.0737671253648887,-1.234189909293929,-0.2211127401161697,0.1852768828175008,-0.0991986487577612,-1.4829464244020918,-0.5590881497168906,0.2799648496676347,-0.133312689966874,-0.1107168602603602,-0.0610217612121256,-0.3831694784263245,-0.3459275309767256,0.3356364599915792,-0.3265464874300433,-0.0363458143643128,-0.2918863290298425,-0.2738497706997277,0
ACH-000762,1.0235651975824689,1.0235651975824689,1.0235651975824689,0,0,-0.2711344251007081,-0.2394469854510252,-0.2147316510760239,0.019816341543729,0.207756318775289,-0.0475221687535542,-1.9369954479040337,0.215282300205366,0.1218359068713111,0.6583413592679686,-1.426709788266705,-0.2930515228464171,0.3895610644082653,0.1407516150155818,0.1266057356377909,-0.02714227024189,-0.2802535321620463,-1.3134959890552318,-0.0871503356834541,-0.3552584057811869,-0.2081642854721064,-0.7434354498633093,-0.5229279122201481,0
ACH-000701,0.5557061069379212,0.5557061069379212,0.5557061069379212,0,0,-0.9476919086044816,-0.4293209175237134,-0.8079192596969175,-0.5644712610081195,0.1314776015832155,0.2735867700515051,-2.245686406728381,-0.0600172324921454,0.0960680198065077,0.4761438870583771,-0.5900067771680197,-0.3897868233510844,0.2003988487088065,-0.5207511000885858,0.0378215088611592,-0.639719668696222,-0.0498623368184772,-0.4458278763253029,-0.1733505475218419,-1.0252346021900145,-0.6832426370651234,-0.3301604147330078,-0.5651194961036076,0
ACH-000886,0.9050579031643818,0.9050579031643818,0.9050579031643818,0,0,-0.3382689352559053,-0.1793702408562724,-0.2187321492708306,0.0030551510799888,0.0824597808318236,-0.1294588245030799,-1.4493113798892416,-0.0131541566953162,0.0707925320540293,-0.0085619046915895,-0.9509788966824588,-0.4164836139513576,-0.0275787004797579,-0.2447269953146314,-0.1761327623150335,0.0456797894559987,-0.0719512592743203,-0.1741031302850817,-0.1613698166662788,-0.4317925469287168,-0.2261023377899936,-0.3618739785890402,-0.0246863452443982,0
ACH-002305,1.7873259502125416e-08,0.6548938553949509,1.7873259502125416e-08,1,1,0.0041272012618802,-0.2958341211285428,0.1550677446916161,-0.0318142409412892,0.1187624298285629,-0.1590425905893815,-0.8755471259778655,-0.186185587323268,0.1460725485493254,0.0988825497419088,-1.047236898695394,-0.2892014026636046,0.0140167711763755,-0.4330846665431158,-0.2622836604929084,-0.0761197511286397,-0.1155903736853952,-0.2913846273072847,-0.164502724624368,-0.1760927441799533,-0.6576396455519679,-0.152041646408543,-0.2835282299687908,0
ACH-001494,9.96592660276061e-10,9.96592660276061e-10,9.96592660276061e-10,1,1,-0.2608893704301094,-0.8633376924893587,-0.0888959244714724,0.0050919292999234,0.152858371659365,0.1741473832956664,-1.898786957611866,-0.0175867603928953,-0.0062207137195802,0.2712508357384331,-1.461014457360244,-1.2838939435994705,0.2676066002342425,-0.1808045719676733,-0.1101859503411466,-0.9045451982212208,-0.0864046419239336,-0.340555103072221,-0.1834922797491969,-0.562265377487283,-0.4432585101654067,-0.3644487063520817,-0.4952131213143927,0
ACH-000577,0.5839347201754164,0.5839347201754164,0.5839347201754164,0,0,-0.8613219030198398,-0.8408432350289639,-1.4247862177729216,-1.003291259506811,0.1548176225250492,0.0382739260245465,-2.033408219006186,-0.4292444851130784,-0.061461318206353,0.6434794077725717,-0.793987765587485,-1.278896187233567,-0.0119753922902173,-0.1974299188050796,-0.2064616118538296,-0.2527836675911687,-0.2777009836025284,-0.5759115569565609,0.0707944867670379,-0.3071351807246876,-1.003430054594528,-0.5398758707689828,-0.3864007323102035,0
ACH-001848,9.940482972452991e-10,1.582885128678761e-06,9.940482972452991e-10,1,1,-0.5455725822779219,-0.9511067545130348,-0.1705301635317776,-0.1071439270700236,0.1287544668653864,0.1204804640581627,-2.0219604400999547,-0.1145343951328167,-0.1940595964579189,0.5346866570168574,-1.074987836356557,-0.7459172856287404,0.093258639698447,-0.3278756570627437,-0.2451098783823846,-0.601569031752315,-0.1448839676425316,-0.3139494081906469,-0.2179986710898318,-0.8383214088336883,-0.6810830977831642,-0.3260335146856841,-0.1168624235279158,0
ACH-000436,1.0749466052176575,1.0749466052176575,1.0749466052176575,0,0,0.0461609548715353,-0.4050477450533795,-0.2927558227937443,-0.1284116892367555,0.101732083928489,-0.0415905616543309,-1.3634039419331838,-0.0892643173355542,-0.110914856285047,0.1170933866304477,-1.0416058550557763,-0.0035821347706374,-0.033839962087085,-0.259429157553083,-0.0697295876758367,-0.0881517794457547,-0.103341773313563,-0.2231787508719569,-0.0795631626944304,-0.1566356900120631,-0.1285580830664163,-0.0267927617907593,0.0228356393411706,0
ACH-000695,1.070666375652412,1.070666375652412,1.070666375652412,0,0,-0.2338285266962615,0.0199066623557296,-0.2173288346085843,-0.5802529649360555,0.0527284062112074,-0.1290586155152234,-1.497699200296742,0.008592442611039,0.1990367846588095,0.0755637074068856,-0.4203468703795677,-0.4016225522666771,0.0584244769625544,-0.1974098134537187,-0.027713461833533,-0.2987780238937595,-0.1415839469517086,-0.1605458210809231,-0.1552984253791035,-0.1745733431519858,-0.5124243135027471,-0.0493194779640132,-0.2749951796111213,0
ACH-001416,0.6467257684172681,0.6467257684172681,0.6467257684172681,0,0,-0.4780357473160076,-0.2187832667193701,-0.5293970585771677,-0.5066766330837816,0.0480962077558618,0.0674965370489703,-1.8015023825368317,-0.0951665532860047,0.0200919917265238,0.4156949072548838,-0.7801442264681104,-0.549811624223427,0.2215400296104166,-0.2377289288844283,-0.0428144656481904,-0.4537997253671628,-0.210204682806543,-0.7038530724531591,-0.3585089744873385,-0.634943962882015,0.0472286059476053,-0.2159454702166656,-0.2361299315091755,0
ACH-000535,7.731240160526007e-09,7.731240160526007e-09,7.731240160526007e-09,1,1,-0.1904581884186039,-0.4984778100704612,-0.2065090957989647,-0.1933746429038774,0.1039653120010046,0.0457976684813774,-1.1305445480390484,0.183672362725646,0.1047523830005407,0.6057840778092005,-1.5665903937536414,-0.2521287026979724,0.2002715716404985,-0.252394475956589,-0.0092278408691559,-0.0828529507355891,-0.136199875207886,-0.3744714760895755,-0.0437972445560277,-0.6048272302062812,-0.3621921453499714,-0.2337483965828708,-0.1036086740465291,0
ACH-002282,0.6552135056112842,0.6552135056112842,0.6552135056112842,0,0,-0.7361796446322288,-0.3794836779912549,-0.2161319683821539,-0.0334657979232154,0.1870961517653337,-0.1737272739270269,-1.3367877799256858,-0.175332487151261,-0.2157018305349015,0.1843230631966872,-1.2398259656064172,-0.9109333233197328,0.1172821512070955,-0.0140218036618893,-0.0018597196012703,0.1637311682792546,-0.069030679945072,-0.1492912859694486,-0.0703605574749696,-0.1326361442491968,-0.2132594967850834,-0.0417576316381186,0.1449282674313249,1
ACH-001794,0.5384689270657832,0.5384689270657832,0.5384689270657832,0,0,-1.2948394255194615,-0.4484080766136789,-1.4240146747382916,-1.220911172518021,0.1457477050847712,0.1218058450304622,-2.021129213794999,-0.0164736610282077,0.1189731549977539,0.8073264594917344,-0.7387143505336305,-1.1180917261640748,0.2751778340269988,-0.1410492849299027,0.0103854592181512,-0.3716066985733889,-0.188789617358199,-0.1992549339274193,0.0512122202525999,-0.776224748182319,-0.5353022333544492,-0.6276890311856975,-0.2803385599859634,0
ACH-002304,7.504255007705987e-09,0.5651123345429269,7.504255007705987e-09,1,1,-1.408375024431324,-0.3385193694135672,-1.3152331384535847,-0.3759238615936066,0.0919794971874494,0.0496627364819838,-0.7578716805747202,-0.0356475815339984,0.1009037621412321,0.3749284333878714,-1.010320797815075,-1.0960046856144512,0.0604732830853144,-0.2721773542378701,-0.1343760037627657,-0.5816226526389413,-0.061607987768306,-0.1782168238077298,-0.1038743990548946,-0.473285626389584,-0.3413692469460713,-0.3849606423709177,-0.3466186415163887,1
ACH-001368,0.5239950179294186,0.5239950179294186,0.5239950179294186,0,0,-0.065900312064681,-0.0923227317011982,-0.2772848160284681,-0.1448584687871504,0.0176577744497158,-0.2158587388930043,-1.9523644701574625,-0.1811031480015282,0.1472867250707958,0.0552716211608606,-0.945088663739842,-0.0880182925827183,0.1106724108447801,-0.0832764815861459,-0.0863552227457813,0.1557745302572759,-0.0787616572548666,-0.2681473524244191,-0.1629297837870848,0.1088724802269182,-0.18465521670032,-0.1870373425660407,-0.1546473083289156,0
ACH-002234,0.5537696913101511,0.5537696913101511,0.5537696913101511,0,0,0.0803463142214592,-0.4638942604947019,-0.1415767136765803,0.1261923268715541,0.0806180539581361,0.1693564063053177,-0.6899906018640789,-0.0019088759369659,0.3330441782255003,0.4076863282861077,-1.1121919220571157,-0.2863071463342906,0.1254160953923055,-0.3920135776373724,-0.0685477138758862,-0.2471208379328683,-0.0911336951258582,-1.1559180523407666,-0.0209910487893832,-0.3602511991840189,-0.6913388841249303,-0.1634262794461384,-1.315112006568778,0
ACH-001375,1.011377686140949e-09,1.011377686140949e-09,1.011377686140949e-09,1,1,-0.5377811688040777,-0.3845025113434761,-0.5241641520018142,-0.2677346032741239,0.1770466532101962,0.092568446078435,-1.700688637637374,-0.1523887009343207,0.0561392116277428,0.8384852310122942,-1.3725319239440337,-0.395476534328093,0.2991097164461053,-0.1616407859367219,-0.1864992207500681,-0.2448521793318055,-0.3350489629191647,-0.0799024661268268,-0.002667260432745,-0.5184777288854634,-0.4669973189161361,-0.124142081851051,-0.251754511960175,0
ACH-000565,0.9697548559245476,0.9697548559245476,0.9697548559245476,0,0,-0.2743832322929953,-0.9081194400900124,-0.8217347534360657,-0.6868918725653431,0.1302794097040364,-0.1788270481170234,-2.5745798987590143,0.1965683158522497,0.0828488909471654,0.5552629117800851,-0.8170623500808357,-0.6359419583539271,0.2010065339710681,-0.8227023078047832,-0.3143931354135543,-0.423139742943424,-0.2345047821506471,-0.0504031140267825,-0.1055585219998657,-0.3726228631157911,-0.4257577228208994,-0.2004471621050388,-0.7030276626720714,0
ACH-001329,1.0236261111953475e-09,0.3663963273161765,1.0236261111953475e-09,1,1,-1.288924186021939,-0.198327274290952,-1.1275530560651503,-0.2814011629739256,-0.0016814836309879,0.112989073993413,-1.4561816194359405,-0.0751583712791777,0.1040876241096099,0.4247943804378163,-0.7885841486339031,-1.096942053546479,0.2573508514409597,-0.1044589087654213,-0.1207900958334189,-0.2845517243889193,-0.1136543965886419,-0.3412335414452021,-0.0641782001185163,-0.6194982961445656,-0.477103562197237,-0.4732362484708923,-0.4432120733303155,1
ACH-001379,0.8041485836989085,0.8041485836989085,0.8041485836989085,0,0,-0.1148653704417422,-0.80309288896385,-0.2070351565487266,-0.0116786854602965,0.201869234103711,-0.0101605334526829,-1.88813283097366,0.1369535601239546,0.1194656690958146,0.5887914400322791,-0.7209817645102244,-0.3985588125723099,0.067214273162865,-0.2052336570790708,-0.092781617180185,-0.571390806671268,-0.105806139686992,-0.2888936235163976,-0.253373590011184,-0.2878226246032174,-0.4276460987222005,-0.4506464474267194,-0.2917277597033588,0
ACH-001443,0.8704335077508766,0.8704335077508766,0.8704335077508766,0,0,-0.8212488604310706,-0.4787561729909823,-0.7949300213703501,-0.1441488107214512,0.1812048949623462,-0.5028061092314667,-1.3033559102470322,-0.0758501056732015,0.0333216601522927,-0.0899788870650759,-0.8439787792505193,-0.4259228154489096,0.0458811500615,-0.148132147467208,-0.1067733914022633,-0.1830143187580798,-0.2489103459487157,-0.0634279395055415,-0.1552082074232581,-0.8881771908297591,-0.4246035287942031,-0.1838583745635982,-0.4261341581454185,0
ACH-002233,1.361164093791025,1.361164093791025,1.361164093791025,0,0,0.1607975750945921,-0.2489481351905551,-0.4517285327226191,-0.3942653266743859,0.176024479541859,-0.0318770316408622,-2.2530667212834614,-0.0342229473018544,-0.4730520574542973,-0.0788409359828475,-0.5871328760681065,-0.3806304072829532,-0.0697613296808224,0.0993627297522972,-0.0339713379416721,-0.0757142720597466,0.1025260437783063,-0.2273477620532681,-0.2369224170655928,-0.1628160134689071,-0.1429242620795116,-0.0936136492251476,-1.6002375050287936,0
ACH-000039,1.0060458104648389,1.0060458104648389,1.0060458104648389,0,0,-0.49562031245777,-0.327504787454859,-0.559912498217327,-0.4948992853942789,0.2085580085111472,0.0035008857765391,-1.3170326915105866,-0.0330462942711306,-0.1238708593078926,0.1172772393797771,-0.9126441199887342,-0.331730115338722,-0.0085624064032839,-0.2195691271065948,-0.2350032525941418,-0.0269545978726355,-0.16731753391811,-0.1159713978921057,-0.0076978144573112,-0.3774415460639663,-0.102295493432707,-0.1734516279956086,-0.0115136728408954,0
ACH-000855,0.6689660958488546,0.6689660958488546,0.6689660958488546,0,0,-0.1709546137227826,-0.2278163686372991,-0.2970541282240192,-0.0645536264178251,0.2002830507015329,-0.1315475231800499,-2.086893331750425,-0.1164638243365717,0.0227423782002772,0.5093296319353826,-0.8259587516141111,-0.2406478920354207,-0.0418449185199018,-0.1464198766161754,0.0333683159327148,0.0290316594648667,-0.0498894653762926,-0.0718154847273158,-0.0446285150948221,-0.7181300040430296,-0.1599404577712254,-0.2291188393689435,-0.1037229831921985,0
ACH-000561,0.654528991057214,0.654528991057214,0.654528991057214,0,0,-0.153392956596136,-0.2132101721027628,-0.3046723497171528,-0.2089226264053068,0.1930277334924476,0.0715655255629239,-1.6627149692360064,-0.4243811833355376,0.0717885098836068,0.2324710880792369,-1.1182031256024385,-0.5769699486670611,-0.0475776975117062,-0.0333452017643802,-0.0900314540139609,-0.155019394797824,-0.1938533054388868,-0.2387648586413862,-0.0479243386715059,-0.3305644461184727,-0.162253111995599,-0.170322569247419,-0.0141288424127001,0
ACH-000663,0.0004557312747621,0.8915181040157646,0.2524077628128711,1,0,-1.9232742622823904,-0.6991479845262056,-0.6222476652144617,-0.1788345145324056,0.3533623628009171,0.1913100318656999,-2.246849452015759,0.0045289019005336,0.1863875224178666,0.6616026503744799,-1.2840459461629965,-1.2008599407874954,0.2275408095031651,-0.3988794126876173,-0.0360806592440302,-0.4207416280432627,-0.2414535813830914,-0.1227162780943032,-0.2398664427749324,-0.9773607337323132,-0.6152888927094332,-1.1895368637221826,-0.4490565691345552,0
ACH-002181,0.7766104364004314,0.7766104364004314,0.7766104364004314,0,0,-0.0822853553617766,-0.5042100181582189,-0.1021531663530764,-0.1766144655083883,0.1307198730094702,-0.1699613683494862,-2.465983489739132,0.0507698967936522,0.1783333132654799,0.3029004218668898,-0.3406209098336991,-0.6130187760531405,0.3354293174132426,0.0163302112327781,-0.0362364294611415,-0.3509799465521976,-0.1919481540393627,-0.3666603289424518,-0.312570468064605,-0.608335818601294,-0.177771936233272,-0.4270092467290437,-0.2294901929439202,0
ACH-000176,0.1838749388574865,0.9952004203894428,2.4524806592319903e-08,1,1,-0.6400042668803296,-0.6039194904554992,-1.699550394656118,-0.6070379611331038,-0.0598621163735194,-0.1969066795608372,-1.786096584590418,0.0246806833798098,-0.0411963771194493,0.1792047110466348,-0.2944990995101544,-0.3704965811404821,0.2781199591263732,-0.2464148862336068,-0.1495672686658223,-1.0721195992490975,-0.0889556831846557,-0.3618283737922512,-0.2690336175300582,-0.5968687892964654,-0.4158625283133317,-0.4499066136040349,-1.925743000299288,0
ACH-001392,0.6750185246740235,0.6750185246740235,0.6750185246740235,0,0,-0.5507540084801208,-0.4004220773065018,-0.7356968026325685,-1.049644058620811,0.1742023196480544,0.0808082945040306,-1.8795334678753333,-0.237134411352097,0.1967499422655747,0.5270200938720337,-0.5725247957177306,-0.5243621776048375,0.1478205937110026,-0.1372502750432102,-0.148201728949975,-0.1643942494682789,-0.3267128235336755,-0.3578305982627233,0.0210806797414114,-0.8940029652196357,-0.8321008777167269,-0.155010356216322,-0.5020720016024383,0
ACH-002247,1.018450597174888,1.018450597174888,1.018450597174888,0,0,-0.2401270888989461,-0.1704989561795418,-0.4634894710441849,-0.1631172372640011,0.3148428641692512,0.1414605481449646,-0.8514195935223396,0.0550444832736718,-0.1159685072137566,0.1303336726567998,-1.25963575859815,-0.340026203730097,0.1253060227039372,-0.1657893616892553,-0.1439169590230276,-0.030572836586368,0.040161281067736,-0.2449963171819349,-0.028648562458984,-0.0568494233171731,-0.3153917921767444,-0.2627570838818546,0.0386807147076744,0
ACH-000141,0.657172948349483,0.657172948349483,0.657172948349483,0,0,-0.5039538650587456,-1.0810700010279164,-0.5268307593583088,-0.4772395306657134,0.2641916269085015,0.0383105042325397,-1.643087973976498,0.0534938796930318,0.0739869559813986,0.8029190982956025,-0.7255049418872794,-0.8051326874874939,-0.0518873424581821,-0.2032765020982608,-0.0015957348414242,-0.5169275912521782,-0.0262364911034629,-0.4858054762764925,-0.2386031959147211,-0.7972033531525209,-0.4437185586023938,-0.6368526693850174,-0.9049616485141976,0
ACH-000500,0.98948929200465,0.98948929200465,0.98948929200465,0,0,-0.6473218405724465,-0.3856629641688029,-0.5630023255610733,-0.5659471801472341,0.0226955222923977,0.0745954201178872,-0.8089432061390431,-0.1823936847889634,-0.0206883389184785,0.1616334217352721,-0.8643889786069281,-0.7071094086885743,-0.0602384780236608,-0.0961577129374643,-0.1291103848255111,-0.0930488170923239,0.0511437950324775,-0.5584611717722594,-0.1120711411347859,-0.7747207617514493,-0.3014178915816745,-0.4692553758685301,-0.4227145644697653,0
ACH-001496,0.5885994094844308,0.5885994094844308,0.5885994094844308,0,0,-0.1684940697111823,-0.0915953213028956,-0.2632431938305869,-0.1441509882553098,0.1786692601045618,-0.0920603919265598,-2.0098516545395677,-0.1277277118430789,0.0761103558279191,0.2427215631808224,-0.7409474903720945,-0.2360085025207821,0.1727535519272656,-0.1111635079489832,-0.0825630350729617,0.0191563478934347,-0.0149081231934583,-0.2038460414047409,-0.077922544639702,0.0342655774076068,-0.3033404591009013,-0.1288992301748197,-0.3946255624637905,0
ACH-001613,0.9815182513537932,0.9815182513537932,0.9815182513537932,0,0,-0.4247869953697457,-0.2154082801368948,-0.388840747954565,0.0230540536965436,0.1514157198282943,-0.1283997056191033,-1.398707376146336,0.0144036544636581,0.1509793676115685,0.3911460653881289,-0.8615567056252091,-0.1028631618047979,-0.0659709342962924,-0.1647317787995828,0.1427075251576275,0.0382058886650212,0.0263742656785901,-0.3035523832449155,0.1588745881067462,0.2691656931746785,-0.1376760974032058,-0.3115134269800589,-0.1232861627232373,0
ACH-000823,5.285855014819057e-09,1.824895619994457,2.648019773344593e-07,1,1,-0.1846269257885825,-0.2604705099497379,-0.0869170337470431,0.2011935927196833,0.0196332875808309,-0.2217130682894811,-1.5636066719817638,-0.0522601831937338,0.0444998298537656,-0.0372527789774632,-1.1164497765657189,-0.4527746219058994,0.0220564548750931,-0.1350768472835488,-0.0947614130235105,0.0726858210916868,-0.0554084251988413,-0.1950438335138735,-0.1004820760804563,-0.0394158517897878,-0.2552468836187092,-0.0849062705568639,-0.1063818761996885,0
ACH-001536,2.1748030538832413e-08,0.1572647673730729,2.1748030538832413e-08,1,1,-1.4815666189258947,-0.5671862748910477,-1.404146267481478,-1.0239256910369643,0.2256591161276279,0.8436068544662524,-2.2644048124445497,0.2402603698036245,0.0763356772945354,1.433683325815989,-1.2727189887337331,-0.6862739397279709,0.1567245679547796,-0.588784757578936,0.02321243325269,-0.7112026725133233,-0.0433822588654576,-0.2942443897840776,-0.340022520299767,-0.636118898132549,-0.5241788207501918,-0.696295589575548,-0.3872123762415103,0
ACH-001544,0.6389172516350948,0.6389172516350948,0.6389172516350948,0,0,0.0192928304615828,-0.4529761838415436,0.0325715218007486,0.054951134447315,0.315305239887351,0.079576781882595,-2.5057026908459807,0.0695476255074562,0.2932769240070673,0.2664821269922864,-0.5890363982458788,-0.2771660241846482,-0.0650955252030159,-0.4768289082135349,-0.33795728032301,-0.0930618184893609,-0.0782746507958181,-0.289853966291731,-0.0579951144013996,-0.2501035663923761,-0.4152931500668044,-0.1968272887843592,-0.4980920208810631,0
ACH-001852,0.6230405638849263,0.6230405638849263,0.6230405638849263,0,0,-0.2842341506987015,-0.5279955678882733,-0.4374926917711621,0.0076130211510563,0.1173598305290224,0.3398445403301447,-1.377737493165084,0.0174392100876212,0.0607618753521624,0.6104239337615771,-0.8903698624148861,-0.1944237986272392,0.0466418621700474,-0.1660330922154475,-0.1771282598380172,-0.3825286732063523,-0.0727099167309301,-0.3520734866193478,0.0888430437808127,-0.5214996371720868,-0.4623153094466735,-0.337105993921873,-0.2148413779861445,0
ACH-000835,0.6995557788967134,0.6995557788967134,0.6995557788967134,0,0,-0.4185113630821498,-0.650079442006706,-1.346049805392211,-0.7682264346780544,0.3029043894144683,-0.0172597837532069,-2.218955331199384,-0.0609969554793784,0.0173111827936561,0.9418168832144256,-0.9984042090677808,-1.3364956797600795,0.27924555846488,-0.377771597024488,-0.0828145448128654,-0.6850031510712016,-0.1606216244887602,-0.3155909735298482,-0.1854251786996371,-0.6441433827572703,-0.6268460962010731,-0.5630252229211238,-0.4853234085126,0
ACH-000469,1.975079546460532e-08,0.0002585448946521,1.975079546460532e-08,1,1,-1.362088272013407,-1.2148760063961903,-1.213786249789205,-1.222262464952956,0.0428395939404711,0.6471228870752316,-1.213214953382573,-0.0628057981358309,-0.0048327544881003,1.2366860514551483,-1.4499615186545978,-0.9835978800663152,0.3888995536893003,-0.2118627249214877,0.0926876736557363,-0.0724411653865151,-0.0047022976699938,-0.4852846766695531,-0.1991101360375639,-0.5059342217842052,-1.4474949655313356,-0.5248881733465842,-0.6398002480950852,1
